,node,voltage_magnitude,voltage_angle,active_power,reactive_power,month,hour_of_day,day_of_month,daytype,timezone
264,WECCbus57,1.0059169,-1.8101953999999998,2.7535101,-0.14096105,june,20,5,weekend,
270,WECCbus57,1.006851,-1.8001256,2.6876609,-0.1470042,june,21,5,weekend,
276,WECCbus57,1.0086948,-1.7762046999999999,2.5061857999999995,-0.1615655,june,22,5,weekend,
282,WECCbus57,1.010349,-1.753222,2.3327712000000003,-0.17303931,june,23,5,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,july,0,1,weekday,
6,WECCbus157,1.031276,-0.78475099,2.7201939,-0.26820617,july,1,1,weekday,
12,WECCbus157,1.0314197,-0.78180147,2.7058367999999997,-0.26810256,july,2,1,weekday,
18,WECCbus157,1.0314895,-0.78022145,2.6995482,-0.26795775,july,3,1,weekday,
24,WECCbus157,1.0312997,-0.78280284,2.7253924,-0.26722632,july,4,1,weekday,
30,WECCbus157,1.0307485,-0.79102548,2.7943324,-0.26550647,july,5,1,weekday,
36,WECCbus157,1.0303821,-0.79709984,2.8357345,-0.26476738,july,6,1,weekday,
42,WECCbus157,1.0296417,-0.80869101,2.9178398999999997,-0.26260233,july,7,1,weekday,
48,WECCbus157,1.0297245000000002,-0.80833614,2.9042912,-0.26350592,july,8,1,weekday,
54,WECCbus157,1.0300654,-0.80422928,2.8603728,-0.26532237,july,9,1,weekday,
60,WECCbus157,1.0302331,-0.802774,2.8359136,-0.26663992,july,10,1,weekday,
66,WECCbus157,1.0300825,-0.80583319,2.8493237000000002,-0.26670295,july,11,1,weekday,
72,WECCbus157,1.0300532,-0.80744009,2.8467267999999994,-0.26741482,july,12,1,weekday,
78,WECCbus157,1.0299319,-0.81031391,2.8550959,-0.26774122,july,13,1,weekday,
84,WECCbus157,1.0298259,-0.81291492,2.8617007,-0.26807747,july,14,1,weekday,
90,WECCbus157,1.029515,-0.81853426,2.8914709,-0.26772140000000005,july,15,1,weekday,
96,WECCbus157,1.0283579999999999,-0.83509668,3.0172923,-0.26312046,july,16,1,weekday,
102,WECCbus157,1.0274073000000001,-0.84847271,3.1148322,-0.25908431,july,17,1,weekday,
108,WECCbus157,1.0270619,-0.85254754,3.1523722999999997,-0.2569691,july,18,1,weekday,
114,WECCbus157,1.0272146999999998,-0.84947189,3.1424027999999997,-0.25698156,july,19,1,weekday,
120,WECCbus157,1.0266515,-0.8556946,3.204367,-0.2531688,july,20,1,weekday,
126,WECCbus157,1.0269912,-0.85003147,3.1771515999999997,-0.25412080000000004,july,21,1,weekday,
132,WECCbus157,1.0285206,-0.82856966,3.0223696,-0.26086749,july,22,1,weekday,
138,WECCbus157,1.0298778,-0.80827424,2.8760731,-0.26560622,july,23,1,weekday,
144,WECCbus157,1.0309203000000002,-0.79139727,2.7583203,-0.26803032,july,0,3,weekend,
150,WECCbus157,1.0310681000000002,-0.78869927,2.7421868,-0.26813225,july,1,3,weekend,
156,WECCbus157,1.0312478,-0.78516718,2.7237836,-0.26811194,july,2,3,weekend,
162,WECCbus157,1.0313162,-0.78355093,2.7180918999999997,-0.26792554,july,3,3,weekend,
168,WECCbus157,1.0311273,-0.78612322,2.7434242,-0.26718808,july,4,3,weekend,
174,WECCbus157,1.0305381,-0.79473238,2.8168087,-0.26519216,july,5,3,weekend,
180,WECCbus157,1.0301468,-0.8011451,2.8605372000000004,-0.26433452,july,6,3,weekend,
186,WECCbus157,1.0294457000000001,-0.81192981,2.9379949,-0.26213487,july,7,3,weekend,
192,WECCbus157,1.0297945,-0.80757542,2.8949592999999996,-0.26393967,july,8,3,weekend,
198,WECCbus157,1.0301521,-0.80333614,2.8484724,-0.26590774,july,9,3,weekend,
204,WECCbus157,1.0303238000000001,-0.8019121,2.8227651000000002,-0.26727661,july,10,3,weekend,
210,WECCbus157,1.0301398000000002,-0.80566884,2.8391819,-0.26737327,july,11,3,weekend,
216,WECCbus157,1.0300548,-0.80783673,2.8443017999999998,-0.26770349,july,12,3,weekend,
222,WECCbus157,1.0299539,-0.81025097,2.8511877999999995,-0.26799985,july,13,3,weekend,
228,WECCbus157,1.0298315,-0.81313213,2.8595117,-0.26830869,july,14,3,weekend,
234,WECCbus157,1.0294945,-0.8190786,2.8925604,-0.26782839,july,15,3,weekend,
240,WECCbus157,1.0282689,-0.83681708,3.0245596000000003,-0.26311773,july,16,3,weekend,
246,WECCbus157,1.0268269,-0.85621907,3.1726101000000004,-0.25614964,july,17,3,weekend,
252,WECCbus157,1.0264055,-0.86108598,3.2169257,-0.25341182,july,18,3,weekend,
258,WECCbus157,1.0265751,-0.85801671,3.2049341,-0.2537076,july,19,3,weekend,
264,WECCbus157,1.0260340000000001,-0.86380681,3.2632472000000003,-0.24984877,july,20,3,weekend,
270,WECCbus157,1.0264193000000001,-0.85750118,3.2331791,-0.25103722,july,21,3,weekend,
276,WECCbus157,1.0280753,-0.83478009,3.069287,-0.25890344,july,22,3,weekend,
282,WECCbus157,1.0295596,-0.812979,2.9120527000000003,-0.26449040000000007,july,23,3,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,july,0,1,weekday,
6,WECCbus54,1.0146336999999999,-1.7388848000000001,2.6490692000000005,-0.12503907,july,1,1,weekday,
12,WECCbus54,1.0150474,-1.7337403000000002,2.5822979,-0.12937158,july,2,1,weekday,
18,WECCbus54,1.0153052,-1.730596,2.5363777,-0.1322208,july,3,1,weekday,
24,WECCbus54,1.0153031,-1.7314807,2.5205581,-0.13339724,july,4,1,weekday,
30,WECCbus54,1.0149325999999999,-1.7379613,2.5508126,-0.13205204,july,5,1,weekday,
36,WECCbus54,1.014402,-1.745324,2.6225922,-0.12781472,july,6,1,weekday,
42,WECCbus54,1.0134241,-1.7585892,2.7520723,-0.11903876,july,7,1,weekday,
48,WECCbus54,1.013132,-1.7612177,2.8138843999999996,-0.11416686,july,8,1,weekday,
54,WECCbus54,1.0130584999999999,-1.7605612000000002,2.8473490000000004,-0.11113625,july,9,1,weekday,
60,WECCbus54,1.0127604,-1.7627956999999999,2.9159485000000003,-0.10520650000000001,july,10,1,weekday,
66,WECCbus54,1.0122361,-1.7685767,2.9958628,-0.09815616199999999,july,11,1,weekday,
72,WECCbus54,1.0116584000000002,-1.7742633999999997,3.0888406,-0.089332853,july,12,1,weekday,
78,WECCbus54,1.0109955,-1.780907,3.1934922,-0.078717624,july,13,1,weekday,
84,WECCbus54,1.0103514,-1.7871881,3.2902227999999996,-0.068218099,july,14,1,weekday,
90,WECCbus54,1.0094703,-1.7964224999999998,3.4003841,-0.055638112,july,15,1,weekday,
96,WECCbus54,1.0080881,-1.8131406000000003,3.5282689,-0.040187266,july,16,1,weekday,
102,WECCbus54,1.0067104,-1.8279439,3.6903040000000003,-0.018816865,july,17,1,weekday,
108,WECCbus54,1.0066511999999999,-1.8300869,3.6558996,-0.023621597999999997,july,18,1,weekday,
114,WECCbus54,1.007444,-1.8231669999999998,3.5436417999999996,-0.038687413999999996,july,19,1,weekday,
120,WECCbus54,1.0074317,-1.8253447,3.5112452000000003,-0.042968589,july,20,1,weekday,
126,WECCbus54,1.0084731,-1.8152526999999998,3.3862040999999996,-0.058443043,july,21,1,weekday,
132,WECCbus54,1.0105139,-1.7913265,3.1654735,-0.082360396,july,22,1,weekday,
138,WECCbus54,1.0123206,-1.7687275000000002,2.9582902,-0.10170134,july,23,1,weekday,
144,WECCbus54,1.0138322,-1.7489324,2.7715806,-0.11641580000000001,july,0,3,weekend,
150,WECCbus54,1.0141315,-1.7450663,2.733987,-0.11905918,july,1,3,weekend,
156,WECCbus54,1.014608,-1.7392185000000002,2.6581424,-0.12438611,july,2,3,weekend,
162,WECCbus54,1.0148966999999998,-1.7358002000000001,2.6080285,-0.12773775,july,3,3,weekend,
168,WECCbus54,1.0148835999999999,-1.736796,2.5948674,-0.12879668,july,4,3,weekend,
174,WECCbus54,1.014515,-1.74328,2.6260839,-0.12721368,july,5,3,weekend,
180,WECCbus54,1.0139493,-1.7510318999999999,2.6964674,-0.12274208,july,6,3,weekend,
186,WECCbus54,1.0130571,-1.7630787,2.80829,-0.1147261,july,7,3,weekend,
192,WECCbus54,1.0130701,-1.7614657999999999,2.8370991,-0.11211843,july,8,3,weekend,
198,WECCbus54,1.0129664,-1.7610843999999997,2.8734644,-0.10886989999999998,july,9,3,weekend,
204,WECCbus54,1.0126122,-1.7637805,2.9551616000000003,-0.10165059,july,10,3,weekend,
210,WECCbus54,1.0119706,-1.7708697,3.0464804,-0.09336401400000001,july,11,3,weekend,
216,WECCbus54,1.0114491,-1.7761818999999999,3.1264619,-0.085555528,july,12,3,weekend,
222,WECCbus54,1.0108778,-1.7818213999999999,3.2188519,-0.07597598,july,13,3,weekend,
228,WECCbus54,1.0101931999999998,-1.7885035,3.3205980999999998,-0.064750049,july,14,3,weekend,
234,WECCbus54,1.0093007999999999,-1.7978659,3.4323777,-0.051721844,july,15,3,weekend,
240,WECCbus54,1.0076907,-1.8165907,3.5951218000000003,-0.031377577999999996,july,16,3,weekend,
246,WECCbus54,1.0058946,-1.8362384999999999,3.7921774,-0.0040080582,july,17,3,weekend,
252,WECCbus54,1.0058146000000001,-1.838915,3.7476112,-0.010394182,july,18,3,weekend,
258,WECCbus54,1.0065585,-1.8325527,3.6430182,-0.025211787000000003,july,19,3,weekend,
264,WECCbus54,1.0065950000000001,-1.8343348000000002,3.5970773,-0.031557359,july,20,3,weekend,
270,WECCbus54,1.0077856,-1.8230332999999999,3.4601735000000002,-0.049347668,july,21,3,weekend,
276,WECCbus54,1.0100013,-1.7976754000000001,3.2219045,-0.076597024,july,22,3,weekend,
282,WECCbus54,1.0119683000000002,-1.7734196,3.0011007000000003,-0.09799446099999999,july,23,3,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,july,0,1,weekday,
6,WECCbus57,1.0118019,-1.7304358,2.1567776000000003,-0.18224535,july,1,1,weekday,
12,WECCbus57,1.0121607,-1.7255319,2.1302421000000002,-0.18330863,july,2,1,weekday,
18,WECCbus57,1.0123815999999999,-1.7225577,2.1183169,-0.18368605,july,3,1,weekday,
24,WECCbus57,1.0123674999999999,-1.7235217,2.1405008999999997,-0.18250499,july,4,1,weekday,
30,WECCbus57,1.0120221,-1.7299357,2.2062845,-0.17919112,july,5,1,weekday,
36,WECCbus57,1.0115502,-1.7370591,2.2593259,-0.17659128,july,6,1,weekday,
42,WECCbus57,1.0106826999999998,-1.7498883,2.3516114,-0.1713632,july,7,1,weekday,
48,WECCbus57,1.0104439,-1.7522693999999999,2.3460792,-0.17196646,july,8,1,weekday,
54,WECCbus57,1.0103998,-1.7514601000000003,2.3187499,-0.1737693,july,9,1,weekday,
60,WECCbus57,1.0101628,-1.7534125,2.3034707,-0.1750618,july,10,1,weekday,
66,WECCbus57,1.0097128,-1.7588988999999997,2.3301367,-0.17365012,july,11,1,weekday,
72,WECCbus57,1.0092239,-1.7642328,2.3491117999999998,-0.17273279,july,12,1,weekday,
78,WECCbus57,1.0086641,-1.7704779999999998,2.370083,-0.17165972,july,13,1,weekday,
84,WECCbus57,1.0081188,-1.7763925999999999,2.3931762,-0.17030425,july,14,1,weekday,
90,WECCbus57,1.0073550999999998,-1.785233,2.4513912999999996,-0.16638738,july,15,1,weekday,
96,WECCbus57,1.0061173,-1.8015504,2.5973284,-0.15502559,july,16,1,weekday,
102,WECCbus57,1.0049255,-1.8157665,2.6823731,-0.14802611,july,17,1,weekday,
108,WECCbus57,1.0048298,-1.8180945,2.7443072,-0.14221908,july,18,1,weekday,
114,WECCbus57,1.0054945,-1.8116113999999999,2.7252397,-0.14387312,july,19,1,weekday,
120,WECCbus57,1.005448,-1.8139553,2.7736607,-0.13918553,july,20,1,weekday,
126,WECCbus57,1.0063509,-1.8043166000000002,2.7115382,-0.14500518,july,21,1,weekday,
132,WECCbus57,1.00816,-1.7811316000000001,2.5305967999999996,-0.15984543,july,22,1,weekday,
138,WECCbus57,1.0097638,-1.7592212,2.3599662,-0.17156162,july,23,1,weekday,
144,WECCbus57,1.011105,-1.7400463,2.2123325,-0.17980432,july,0,3,weekend,
150,WECCbus57,1.0113713,-1.7363036,2.18146,-0.18132885,july,1,3,weekend,
156,WECCbus57,1.0117834,-1.7307302,2.1521157000000004,-0.18255116,july,2,3,weekend,
162,WECCbus57,1.0120308,-1.7274976000000002,2.1387017000000004,-0.18301738,july,3,3,weekend,
168,WECCbus57,1.0120075000000002,-1.7285621,2.1605524,-0.18183002,july,4,3,weekend,
174,WECCbus57,1.0116653,-1.7349728,2.2232521,-0.17859997,july,5,3,weekend,
180,WECCbus57,1.0111591999999998,-1.7424971000000002,2.2847549,-0.17537817,july,6,3,weekend,
186,WECCbus57,1.0103649,-1.7541736,2.3734997000000004,-0.17014545,july,7,3,weekend,
192,WECCbus57,1.0104021,-1.7524143,2.3310139,-0.17303668,july,8,3,weekend,
198,WECCbus57,1.0103306,-1.7518717000000001,2.307498,-0.17461616,july,9,3,weekend,
204,WECCbus57,1.0100498,-1.7542308999999998,2.2883939,-0.17618002,july,10,3,weekend,
210,WECCbus57,1.0094949,-1.7609906000000002,2.3283131,-0.17398059,july,11,3,weekend,
216,WECCbus57,1.0090511,-1.7660029,2.3496921000000004,-0.17283039,july,12,3,weekend,
222,WECCbus57,1.0085714,-1.7712868999999998,2.3638772,-0.1722019,july,13,3,weekend,
228,WECCbus57,1.0079917,-1.777584,2.3890805,-0.17074551,july,14,3,weekend,
234,WECCbus57,1.0072196,-1.786545,2.4466463,-0.16690787,july,15,3,weekend,
240,WECCbus57,1.0057943999999999,-1.8047297999999998,2.5940373,-0.15557824,july,16,3,weekend,
246,WECCbus57,1.0042316999999998,-1.8236758000000002,2.7172372000000005,-0.14491293,july,17,3,weekend,
252,WECCbus57,1.0041035,-1.8265924,2.7976297999999997,-0.13704393,july,18,3,weekend,
258,WECCbus57,1.0047245,-1.8206407,2.7827237,-0.13841585,july,19,3,weekend,
264,WECCbus57,1.0047108,-1.8226497,2.8391669,-0.13271087,july,20,3,weekend,
270,WECCbus57,1.0057454,-1.8118421000000002,2.7657125,-0.13997365,july,21,3,weekend,
276,WECCbus57,1.0077049999999999,-1.7872922999999998,2.577795,-0.15621776,july,22,3,weekend,
282,WECCbus57,1.0094519,-1.7637694,2.3926687,-0.16952431,july,23,3,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,august,0,5,weekday,
6,WECCbus157,1.0312815,-0.78416471,2.722112,-0.26789015,august,1,5,weekday,
12,WECCbus157,1.0314134,-0.78155912,2.7084078,-0.26786271,august,2,5,weekday,
18,WECCbus157,1.031488,-0.78003474,2.7008464,-0.26781607,august,3,5,weekday,
24,WECCbus157,1.0312871,-0.78286362,2.7276487,-0.26710388,august,4,5,weekday,
30,WECCbus157,1.0307019,-0.79200353,2.7985870999999998,-0.26554495,august,5,5,weekday,
36,WECCbus157,1.0301239,-0.80079222,2.8667856,-0.26379814,august,6,5,weekday,
42,WECCbus157,1.0295971,-0.80914837,2.9238638,-0.26230448,august,7,5,weekday,
48,WECCbus157,1.0296775,-0.80852633,2.9120725,-0.26298891,august,8,5,weekday,
54,WECCbus157,1.0300544,-0.80370948,2.865001,-0.26480434,august,9,5,weekday,
60,WECCbus157,1.0302026,-0.80242395,2.8434811,-0.26597559,august,10,5,weekday,
66,WECCbus157,1.0300128,-0.80591328,2.8621243,-0.26579234,august,11,5,weekday,
72,WECCbus157,1.0299281,-0.80790038,2.8681985,-0.26601027,august,12,5,weekday,
78,WECCbus157,1.0297595,-0.81125067,2.882923,-0.26600467,august,13,5,weekday,
84,WECCbus157,1.0296325000000002,-0.81385591,2.8933285,-0.26604189,august,14,5,weekday,
90,WECCbus157,1.0293166999999999,-0.81922059,2.9247305,-0.26540279,august,15,5,weekday,
96,WECCbus157,1.0281676,-0.83596626,3.0459818,-0.26094228,august,16,5,weekday,
102,WECCbus157,1.0272933000000002,-0.8478902,3.1366552000000003,-0.25692629,august,17,5,weekday,
108,WECCbus157,1.0270101999999999,-0.85073314,3.1696144,-0.25480627,august,18,5,weekday,
114,WECCbus157,1.0269932,-0.85064548,3.1732063,-0.25452959,august,19,5,weekday,
120,WECCbus157,1.0262712999999999,-0.8585021,3.2515351000000003,-0.24949088,august,20,5,weekday,
126,WECCbus157,1.0268825000000001,-0.85008136,3.1945752,-0.25251585,august,21,5,weekday,
132,WECCbus157,1.0285526,-0.82681755,3.0252999,-0.26005658,august,22,5,weekday,
138,WECCbus157,1.0298995000000002,-0.80673833,2.8796885,-0.26483483,august,23,5,weekday,
144,WECCbus157,1.0309413,-0.79007583,2.7609206000000004,-0.2674198,august,0,6,weekend,
150,WECCbus157,1.031085,-0.78793706,2.742671,-0.26784359,august,1,6,weekend,
156,WECCbus157,1.0312528,-0.78475366,2.7248871,-0.26790303,august,2,6,weekend,
162,WECCbus157,1.0313132999999999,-0.78329427,2.7200221,-0.26771729,august,3,6,weekend,
168,WECCbus157,1.031132,-0.78577646,2.7442487,-0.26701767,august,4,6,weekend,
174,WECCbus157,1.0305152,-0.79529608,2.8184352,-0.26526601,august,5,6,weekend,
180,WECCbus157,1.0299139000000002,-0.80427761,2.8890429,-0.26331129,august,6,6,weekend,
186,WECCbus157,1.0294195,-0.81226155,2.9411842999999998,-0.26200558,august,7,6,weekend,
192,WECCbus157,1.0297986,-0.80729622,2.8955888,-0.26380424,august,8,6,weekend,
198,WECCbus157,1.0301945,-0.80237771,2.8451445,-0.26581828,august,9,6,weekend,
204,WECCbus157,1.0303575999999999,-0.80101979,2.8206872000000005,-0.26711546,august,10,6,weekend,
210,WECCbus157,1.0301539000000002,-0.80483265,2.8406838,-0.26698139,august,11,6,weekend,
216,WECCbus157,1.0300325000000001,-0.80744743,2.8505296,-0.26712206,august,12,6,weekend,
222,WECCbus157,1.0299577,-0.80961851,2.8536785,-0.26760247,august,13,6,weekend,
228,WECCbus157,1.0298235,-0.81255375,2.8639752,-0.2677865,august,14,6,weekend,
234,WECCbus157,1.0294794,-0.81852827,2.8981822999999998,-0.26721758,august,15,6,weekend,
240,WECCbus157,1.0283069999999999,-0.83567178,3.0235591,-0.26282043,august,16,6,weekend,
246,WECCbus157,1.0269624,-0.85369519,3.1626995,-0.25628118,august,17,6,weekend,
252,WECCbus157,1.0265834999999999,-0.85795303,3.2035709,-0.25374587,august,18,6,weekend,
258,WECCbus157,1.0265652,-0.85797951,3.2068806,-0.25354582,august,19,6,weekend,
264,WECCbus157,1.0257616,-0.86648387,3.2931137,-0.24771289999999999,august,20,6,weekend,
270,WECCbus157,1.0264255,-0.85727701,3.2333684,-0.25097421,august,21,6,weekend,
276,WECCbus157,1.02817,-0.83322208,3.0605609,-0.25914773,august,22,6,weekend,
282,WECCbus157,1.029633,-0.81165793,2.9050205,-0.26458374,august,23,6,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,august,0,5,weekday,
6,WECCbus54,1.0148731,-1.7364612000000001,2.5840572999999996,-0.12951692,august,1,5,weekday,
12,WECCbus54,1.0152014999999999,-1.7322183999999998,2.5360462000000004,-0.13240791,august,2,5,weekday,
18,WECCbus54,1.0154067,-1.7296,2.5019823,-0.13440859,august,3,5,weekday,
24,WECCbus54,1.0153567,-1.7310118000000003,2.5003662999999996,-0.13467932,august,4,5,weekday,
30,WECCbus54,1.0147939000000001,-1.7397582999999999,2.5644426,-0.13130154,august,5,5,weekday,
36,WECCbus54,1.0142331,-1.7482055,2.634847,-0.12721359,august,6,5,weekday,
42,WECCbus54,1.0134836999999999,-1.7582799,2.7235814,-0.12129957,august,7,5,weekday,
48,WECCbus54,1.0133296999999999,-1.7595763,2.7554339,-0.11889218,august,8,5,weekday,
54,WECCbus54,1.013376,-1.7575861000000002,2.7693217,-0.11749711,august,9,5,weekday,
60,WECCbus54,1.0131238999999999,-1.7595255,2.8281566000000002,-0.1127183,august,10,5,weekday,
66,WECCbus54,1.012648,-1.7651574,2.8920314,-0.10757199,august,11,5,weekday,
72,WECCbus54,1.0122253,-1.7696470000000002,2.9612997,-0.10154819,august,12,5,weekday,
78,WECCbus54,1.0116324,-1.7759982,3.0538225,-0.092991775,august,13,5,weekday,
84,WECCbus54,1.0111376,-1.7812023000000001,3.123926,-0.086106503,august,14,5,weekday,
90,WECCbus54,1.0104234,-1.7891668,3.2116732000000003,-0.07717417,august,15,5,weekday,
96,WECCbus54,1.0088454,-1.807736,3.3826313999999997,-0.05826084,august,16,5,weekday,
102,WECCbus54,1.0078042,-1.8198317,3.4986995000000003,-0.04450485,august,17,5,weekday,
108,WECCbus54,1.008014,-1.819404,3.4279361000000006,-0.053406592,august,18,5,weekday,
114,WECCbus54,1.0082153,-1.8180113000000002,3.3760402999999997,-0.059763619000000004,august,19,5,weekday,
120,WECCbus54,1.008154,-1.8208563999999998,3.3621027000000003,-0.061579985999999996,august,20,5,weekday,
126,WECCbus54,1.0091125,-1.8104103999999999,3.2536324,-0.07387168200000001,august,21,5,weekday,
132,WECCbus54,1.0112211,-1.7849288,3.0237847,-0.09656711800000001,august,22,5,weekday,
138,WECCbus54,1.0129280999999999,-1.7628651000000002,2.8303909,-0.11274968,august,23,5,weekday,
144,WECCbus54,1.0143128000000001,-1.7440346999999998,2.6612734000000002,-0.12465468,august,0,6,weekend,
150,WECCbus54,1.0143875,-1.7424895,2.6684202999999997,-0.12392006,august,1,6,weekend,
156,WECCbus54,1.0147737,-1.7375669999999999,2.6112922000000003,-0.12767264,august,2,6,weekend,
162,WECCbus54,1.0150351,-1.7344229,2.5683842999999995,-0.13040861,august,3,6,weekend,
168,WECCbus54,1.0150149,-1.7354479999999999,2.5579394,-0.13125026,august,4,6,weekend,
174,WECCbus54,1.0144275,-1.7444798,2.6229676,-0.12757389,august,5,6,weekend,
180,WECCbus54,1.0138711,-1.7528607,2.6882726000000003,-0.12356021,august,6,6,weekend,
186,WECCbus54,1.0130841,-1.7631158,2.779038,-0.11718034,august,7,6,weekend,
192,WECCbus54,1.0132178,-1.7602678,2.7785354,-0.11696329,august,8,6,weekend,
198,WECCbus54,1.0132074,-1.7588514,2.7974346000000003,-0.11523416,august,9,6,weekend,
204,WECCbus54,1.0128854999999999,-1.7613832999999999,2.87049,-0.10915518,august,10,6,weekend,
210,WECCbus54,1.0123545,-1.7676271000000001,2.9376991,-0.10357437,august,11,6,weekend,
216,WECCbus54,1.0118476,-1.7730282,3.0170828,-0.096385634,august,12,6,weekend,
222,WECCbus54,1.0112622,-1.7788973000000001,3.1087261,-0.08755359900000001,august,13,6,weekend,
228,WECCbus54,1.0106501,-1.7851624,3.1951587000000004,-0.078707246,august,14,6,weekend,
234,WECCbus54,1.0098114,-1.7942638,3.2983626000000004,-0.06761080900000001,august,15,6,weekend,
240,WECCbus54,1.008211,-1.812941,3.4640175,-0.048387054000000006,august,16,6,weekend,
246,WECCbus54,1.0066521000000002,-1.8306896000000001,3.6301509,-0.027042662999999998,august,17,6,weekend,
252,WECCbus54,1.0066424999999999,-1.8324671000000001,3.5840563999999997,-0.033208793,august,18,6,weekend,
258,WECCbus54,1.0067866,-1.8315441000000003,3.5493075,-0.037882311,august,19,6,weekend,
264,WECCbus54,1.0067678,-1.8342197,3.5300626000000004,-0.040549471000000004,august,20,6,weekend,
270,WECCbus54,1.0079492,-1.8220752,3.3990899,-0.056935139,august,21,6,weekend,
276,WECCbus54,1.0102862,-1.7950794999999997,3.1516915,-0.08408095800000001,august,22,6,weekend,
282,WECCbus54,1.012206,-1.7711186,2.9378655,-0.10380189,august,23,6,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,august,0,5,weekday,
6,WECCbus57,1.0119896000000002,-1.7282821,2.1758699,-0.18087592,august,1,5,weekday,
12,WECCbus57,1.0122789,-1.7242046999999998,2.1474105,-0.18216223,august,2,5,weekday,
18,WECCbus57,1.012457,-1.721709,2.1341897000000003,-0.18267573,august,3,5,weekday,
24,WECCbus57,1.0124058,-1.7231406000000002,2.1514529,-0.18181712,august,4,5,weekday,
30,WECCbus57,1.011895,-1.7316953999999998,2.2263087,-0.17809259,august,5,5,weekday,
36,WECCbus57,1.0113918,-1.7399164,2.2897568,-0.17484536,august,6,5,weekday,
42,WECCbus57,1.0107189,-1.7497077,2.3728038,-0.16981905,august,7,5,weekday,
48,WECCbus57,1.010592,-1.7508776999999998,2.3711123,-0.17005021,august,8,5,weekday,
54,WECCbus57,1.0106501,-1.7488080000000001,2.3388939,-0.17212277,august,9,5,weekday,
60,WECCbus57,1.010449,-1.7505063000000003,2.3264104,-0.17321781,august,10,5,weekday,
66,WECCbus57,1.0100313,-1.7559163,2.3643947999999995,-0.17095907,august,11,5,weekday,
72,WECCbus57,1.0096721,-1.7601445,2.3795509,-0.17020094,august,12,5,weekday,
78,WECCbus57,1.0091667,-1.7661488999999997,2.4039797999999997,-0.16882271,august,13,5,weekday,
84,WECCbus57,1.0087405,-1.7710963,2.4310882,-0.16706616,august,14,5,weekday,
90,WECCbus57,1.0081151,-1.7787548999999998,2.485825,-0.16324347,august,15,5,weekday,
96,WECCbus57,1.0067184,-1.7967501000000001,2.6260522999999996,-0.15223695,august,16,5,weekday,
102,WECCbus57,1.0058038,-1.8084424,2.7068974,-0.14546023,august,17,5,weekday,
108,WECCbus57,1.005939,-1.8083360000000002,2.7568259999999998,-0.14068699,august,18,5,weekday,
114,WECCbus57,1.0060859,-1.8071698,2.781514,-0.13821578,august,19,5,weekday,
120,WECCbus57,1.0060101000000001,-1.810096,2.8159867999999997,-0.13488589,august,20,5,weekday,
126,WECCbus57,1.0068534,-1.8000284,2.7441272,-0.14172681,august,21,5,weekday,
132,WECCbus57,1.0087313,-1.7753098000000003,2.548663,-0.15795777,august,22,5,weekday,
138,WECCbus57,1.010257,-1.7538745999999998,2.37451,-0.17007001,august,23,5,weekday,
144,WECCbus57,1.0114935999999999,-1.7355948,2.2287678,-0.17833671,august,0,6,weekend,
150,WECCbus57,1.0115732,-1.7339977,2.1986135,-0.18003852,august,1,6,weekend,
156,WECCbus57,1.0119117,-1.7292749,2.1679402000000003,-0.18144858,august,2,6,weekend,
162,WECCbus57,1.012138,-1.7262862,2.1520452999999997,-0.18209664,august,3,6,weekend,
168,WECCbus57,1.0121099,-1.727368,2.1721511000000002,-0.18100351,august,4,6,weekend,
174,WECCbus57,1.0115764,-1.7362064999999998,2.2503347999999996,-0.17695652,august,5,6,weekend,
180,WECCbus57,1.0110748999999999,-1.7443832,2.3168327,-0.17335873,august,6,6,weekend,
186,WECCbus57,1.0103679,-1.75435,2.4040126,-0.16789034,august,7,6,weekend,
192,WECCbus57,1.0105005999999999,-1.7514767,2.3687985,-0.1702442,august,8,6,weekend,
198,WECCbus57,1.0105066999999999,-1.7499676,2.3446457,-0.17184239,august,9,6,weekend,
204,WECCbus57,1.0102489,-1.752201,2.330634,-0.17308271,august,10,6,weekend,
210,WECCbus57,1.0097803,-1.758216,2.3770078999999997,-0.17024824,august,11,6,weekend,
216,WECCbus57,1.0093477,-1.7633202000000001,2.3983201000000003,-0.16905244,august,12,6,weekend,
222,WECCbus57,1.0088506,-1.7688433000000001,2.4196869,-0.16785034,august,13,6,weekend,
228,WECCbus57,1.0083249,-1.7747901000000001,2.4514013,-0.16576876,august,14,6,weekend,
234,WECCbus57,1.0075931999999999,-1.7835276999999998,2.5118845000000003,-0.16146463,august,15,6,weekend,
240,WECCbus57,1.0061734,-1.8016548,2.6582597000000003,-0.14964127,august,16,6,weekend,
246,WECCbus57,1.0048035,-1.8188271,2.7790292,-0.13868575,august,17,6,weekend,
252,WECCbus57,1.004745,-1.8208392,2.8443735,-0.13207066,august,18,6,weekend,
258,WECCbus57,1.0048506,-1.8200681,2.8605271,-0.13038487,august,19,6,weekend,
